exchange,stock_symbol,date,dividends
NASDAQ,SPIL,2008-07-24,0.74
NASDAQ,SPIL,2007-07-27,0.49604
NASDAQ,SPIL,2006-08-01,0.22871
NASDAQ,SPIL,2005-07-28,0.09845
NASDAQ,SAFT,2009-11-27,0.4
NASDAQ,SAFT,2009-08-28,0.4
NASDAQ,SAFT,2009-05-28,0.4
NASDAQ,SAFT,2009-02-26,0.4
NASDAQ,SAFT,2008-11-26,0.4
NASDAQ,SAFT,2008-08-28,0.4
NASDAQ,SAFT,2008-05-29,0.4
NASDAQ,SAFT,2008-02-28,0.4
NASDAQ,SAFT,2007-11-29,0.4
NASDAQ,SAFT,2007-08-29,0.4
NASDAQ,SAFT,2007-05-30,0.25
NASDAQ,SAFT,2007-02-27,0.25
NASDAQ,SAFT,2006-11-29,0.25
NASDAQ,SAFT,2006-08-30,0.25
NASDAQ,SAFT,2006-05-30,0.18
NASDAQ,SAFT,2006-02-27,0.18
NASDAQ,SAFT,2005-11-29,0.18
NASDAQ,SAFT,2005-08-30,0.18
NASDAQ,SAFT,2005-05-27,0.12
NASDAQ,SAFT,2005-02-25,0.12
NASDAQ,SAFT,2004-11-29,0.12
NASDAQ,SAFT,2004-08-30,0.12
NASDAQ,SAFT,2004-05-27,0.1
NASDAQ,SAFT,2004-02-26,0.1
NASDAQ,SAFT,2003-11-26,0.1
NASDAQ,SAFT,2003-08-27,0.1
NASDAQ,SAFT,2003-05-29,0.07
NASDAQ,SAFT,2003-02-27,0.07
NASDAQ,SPAR,2009-11-12,0.05
NASDAQ,SPAR,2009-04-13,0.08
NASDAQ,SPAR,2008-11-13,0.05
NASDAQ,SPAR,2008-05-14,0.05
NASDAQ,SPAR,2007-11-09,0.08
NASDAQ,SPAR,2007-05-11,0.05333
NASDAQ,SPAR,2006-11-13,0.07111
NASDAQ,SPAR,2006-05-11,0.04889
NASDAQ,SPAR,2005-11-10,0.06667
NASDAQ,SPAR,2005-05-11,0.04889
NASDAQ,SPAR,2004-11-10,0.06222
NASDAQ,SPAR,2004-05-12,0.03555
NASDAQ,SPAR,2003-11-12,0.06667
NASDAQ,SPAR,2003-05-14,0.02222
NASDAQ,SPAR,2002-10-23,0.02667
NASDAQ,SPAR,2002-05-23,0.04445
NASDAQ,SPAR,2001-06-05,0.03111
NASDAQ,SPAR,2001-05-24,0.03111
NASDAQ,SPAR,2000-06-05,0.03111
NASDAQ,SPAR,2000-05-26,0.03111
NASDAQ,SPAR,1999-05-26,0.008
NASDAQ,SPAR,1998-05-27,0.008
NASDAQ,SPAR,1998-04-16,0.008
NASDAQ,SPAR,1997-04-16,0.008
NASDAQ,SPAR,1997-03-25,0.00533
NASDAQ,SPAR,1996-03-25,0.00533
NASDAQ,SPAR,1995-06-02,0.00533
NASDAQ,SPAR,1994-06-13,0.00533
NASDAQ,SPAR,1993-07-09,0.00533
NASDAQ,SPAR,1992-06-22,0.00355
NASDAQ,SPAR,1991-06-17,0.00237
NASDAQ,SPAR,1990-08-09,0.00237
NASDAQ,STEI,2010-01-12,0.03
NASDAQ,STEI,2009-10-09,0.03
NASDAQ,STEI,2009-07-13,0.025
NASDAQ,STEI,2009-04-13,0.025
NASDAQ,STEI,2009-01-12,0.025
NASDAQ,STEI,2008-10-10,0.025
NASDAQ,STEI,2008-07-10,0.025
NASDAQ,STEI,2008-04-10,0.025
NASDAQ,STEI,2008-01-14,0.025
NASDAQ,STEI,2007-10-10,0.025
NASDAQ,STEI,2007-07-10,0.025
NASDAQ,STEI,2007-04-10,0.025
NASDAQ,STEI,2007-01-11,0.025
NASDAQ,STEI,2006-10-10,0.025
NASDAQ,STEI,2006-07-11,0.025
NASDAQ,STEI,2006-04-11,0.025
NASDAQ,STEI,2006-01-10,0.025
NASDAQ,STEI,2005-09-30,0.025
NASDAQ,STEI,2005-07-13,0.025
NASDAQ,STEI,2005-04-13,0.025
NASDAQ,STEI,2000-07-12,0.02
NASDAQ,STEI,2000-04-13,0.02
NASDAQ,STEI,2000-01-12,0.02
NASDAQ,STEI,1999-10-06,0.02
NASDAQ,STEI,1999-07-07,0.02
NASDAQ,STEI,1999-04-07,0.02
NASDAQ,STEI,1999-01-06,0.02
NASDAQ,STEI,1998-10-07,0.02
NASDAQ,STEI,1998-07-08,0.02
NASDAQ,STEI,1998-04-06,0.02
NASDAQ,STEI,1998-01-14,0.01
NASDAQ,STEI,1997-10-08,0.01
NASDAQ,STEI,1997-07-09,0.01
NASDAQ,STEI,1997-04-02,0.01
NASDAQ,STEI,1997-01-08,0.01
NASDAQ,STEI,1996-10-02,0.01
NASDAQ,STEI,1996-07-10,0.01
NASDAQ,STEI,1996-04-02,0.00666
NASDAQ,STEI,1996-01-10,0.00666
NASDAQ,STEI,1995-10-04,0.00666
NASDAQ,STEI,1995-07-12,0.00333
NASDAQ,STEI,1995-04-03,0.00333
NASDAQ,STEI,1994-12-30,0.00333
NASDAQ,STEI,1994-10-03,0.00333
NASDAQ,STEI,1994-07-11,0.00333
NASDAQ,STEI,1994-04-04,0.00333
NASDAQ,STEI,1994-01-03,0.00333
NASDAQ,STEI,1993-10-04,0.00222
NASDAQ,STEI,1993-07-12,0.00222
NASDAQ,STEI,1993-01-14,0.00222
NASDAQ,STEI,1992-10-05,0.00222
NASDAQ,SPTN,2009-11-27,0.05
NASDAQ,SPTN,2009-08-28,0.05
NASDAQ,SPTN,2009-05-28,0.05
NASDAQ,SPTN,2009-02-26,0.05
NASDAQ,SPTN,2008-11-26,0.05
NASDAQ,SPTN,2008-08-28,0.05
NASDAQ,SPTN,2008-05-29,0.05
NASDAQ,SPTN,2008-02-28,0.05
NASDAQ,SPTN,2007-11-29,0.05
NASDAQ,SPTN,2007-08-29,0.05
NASDAQ,SPTN,2007-05-30,0.05
NASDAQ,SPTN,2007-02-27,0.05
NASDAQ,SPTN,2006-11-29,0.05
NASDAQ,SPTN,2006-08-30,0.05
NASDAQ,SPTN,2006-05-30,0.05
NASDAQ,SPTN,2006-02-27,0.05
NASDAQ,SHOO,2006-11-09,1.0
NASDAQ,SHOO,2005-11-09,0.66667
NASDAQ,SYBTP,2009-12-28,0.25
NASDAQ,SYBTP,2009-09-25,0.25
NASDAQ,SYBTP,2009-06-25,0.25
NASDAQ,SYBTP,2009-04-07,0.272
NASDAQ,SIFI,2008-12-30,0.04
NASDAQ,SIFI,2008-10-01,0.04
NASDAQ,SIFI,2008-07-02,0.04
NASDAQ,SIFI,2008-04-02,0.04
NASDAQ,SIFI,2008-01-02,0.04
NASDAQ,SIFI,2007-10-03,0.04
NASDAQ,SIFI,2007-07-03,0.04
NASDAQ,SIFI,2007-04-03,0.04
NASDAQ,SIFI,2007-01-04,0.04
NASDAQ,SIFI,2007-01-03,0.04
NASDAQ,SIFI,2006-10-04,0.04
NASDAQ,SIFI,2006-07-05,0.04
NASDAQ,SIFI,2006-04-05,0.04
